SUB_ID	LAST_NAME	FIRST_NAME	GENDER	BIRTH_DT	SUBGRP_ID	GRP_ID	EFF_DT	TERM_DT	ELIG_IND
201210908	WHITFIELD	madlyn	f	12/29/1963	1	12350	09-01-2012	12/31/2015	Y
201210909	TALLEY	madoc	m	12/30/1963	2	12350	09-01-2012	12/31/2015	Y
201210910	MACIAS	madog	m	12/31/1963	3	12350	09-01-2012	12/31/2015	Y
201210911	IRWIN	madoline	f	01-01-1964	4	12349	09-01-2012	12/31/2012	Y
201210912	BURRIS	madonna	f	01-02-1964	5	12350	09-01-2012	12/31/2015	Y
201210913	RATLIFF	mads	m	01-03-1964	6	12350	09-01-2012	12/31/2015	Y
201210914	MCCRAY	madyson	f	01-04-1964	7	12350	09-01-2012	12/31/2015	Y
201210915	MADDEN	mae	f	01-05-1964	1	12351	06-01-2012	12/31/2016	Y
201210916	KAUFMAN	maegan	f	01-06-1964	2	12351	06-01-2012	12/31/2016	Y
201210917	BEACH	maeja	f	01-07-1964	3	12351	06-01-2012	12/31/2016	Y
201210918	GOFF	maeleachlainn	m	01-08-1964	4	12351	06-01-2012	12/31/2016	Y
201210919	CASH	maeva	f	01-09-1964	5	12351	06-01-2012	12/31/2016	Y
201210920	BOLTON	maeve	f	01-10-1964	7	12351	06-01-2012	12/31/2016	Y
201210921	MCFADDEN	mafalda	f	01-11-1964	1	12352	03-01-2012	12/31/2017	Y
201210922	LEVINE	magda	f	01-12-1964	2	12352	03-01-2012	12/31/2017	Y
201210923	GOOD	magdalen	f	1/13/1964	3	12352	03-01-2012	12/31/2017	Y
201210924	BYERS	magdalena	f	1/14/1964	4	12352	03-01-2012	12/31/2017	Y
201210925	KIRKLAND	magdalene	f	1/15/1964	5	12352	03-01-2012	12/31/2011	Y
201210926	KIDD	magdalone	f	1/16/1964	6	12352	03-01-2012	12/31/2017	Y
201210927	WORKMAN	magdolna	f	1/17/1964	7	12352	03-01-2012	12/31/2017	Y
201210928	CARNEY	maggie	f	1/18/1964	1	12353	12-01-2011	12/31/2014	Y
201210929	DALE	magnhild	f	1/19/1964	2	12353	12-01-2011	12/31/2014	Y
201210930	MCLEOD	magnolia	f	1/20/1964	3	12353	12-01-2011	12/31/2014	Y
201210931	HOLCOMB	magnus	m	1/21/1964	4	12353	12-01-2011	12/31/2014	Y
201210932	ENGLAND	maha	f	1/22/1964	5	12353	12-01-2011	12/31/2011	Y
201210933	FINCH	mahala	f	1/23/1964	6	12353	12-01-2011	12/31/2014	Y
201210934	HEAD	mahalah	m	1/24/1964	7	12353	12-01-2011	12/31/2014	Y
201210935	BURT	mahalath	f	1/25/1964	1	12354	09-01-2011	12/31/2015	Y
201210936	HENDRIX	mahali	m	1/26/1964	2	12354	09-01-2011	12/31/2015	Y
201210937	SOSA	mahalia	f	1/27/1964	3	12354	09-01-2011	12/31/2015	Y
201210938	HANEY	mahatma	m	1/28/1964	4	12354	09-01-2011	12/31/2011	Y
201210939	FRANKS	mahavir	m	1/29/1964	5	12354	09-01-2011	12/31/2015	Y
201210940	SARGENT	mahendra	m	1/30/1964	6	12354	09-01-2011	12/31/2011	Y
201210941	NIEVES	mahin	f	1/31/1964	7	12354	09-01-2011	12/31/2015	Y
201210942	DOWNS	mahinder	m	02-01-1964	1	12345	01-01-2014	12/31/2014	Y
201210943	RASMUSSEN	mahlah	f	02-02-1964	2	12345	01-01-2014	12/31/2014	Y
201210944	BIRD	mahli	m	02-03-1964	3	12345	01-01-2014	12/31/2014	Y
201210945	HEWITT	mahmood	m	02-04-1964	4	12345	01-01-2014	12/31/2014	Y
201210946	LINDSAY	mahmud	m	02-05-1964	5	12345	01-01-2014	12/31/2014	Y
201210947	LE	mahomet	m	02-06-1964	6	12345	01-01-2014	12/31/2014	Y
201210948	FOREMAN	mahon	m	02-07-1964	7	12345	01-01-2014	12/31/2014	Y
201210949	VALENCIA	mahvash	f	02-08-1964	1	12346	09-01-2013	12/31/2015	Y
201210950	ONEIL	mai	f	02-09-1964	2	12346	09-01-2013	12/31/2015	Y
201210951	DELACRUZ	maia (1)	f	02-10-1964	3	12346	09-01-2013	12/31/2015	Y
201210952	VINSON	maia (2)	f	02-11-1964	4	12346	09-01-2013	12/31/2015	Y
201210953	DEJESUS	maighread	f	02-12-1964	5	12345	09-01-2013	12/31/2013	Y
201210954	HYDE	maija	f	2/13/1964	6	12345	09-01-2013	12/31/2013	Y
201210955	FORBES	maike	f	2/14/1964	7	12346	09-01-2013	12/31/2015	Y
201210956	GILLIAM	maile	f	2/15/1964	1	12345	06-01-2013	12/31/2013	Y
201210957	GUTHRIE	mainch¡n	m	2/16/1964	2	12347	06-01-2013	12/31/2016	Y
201210958	WOOTEN	mainio	m	2/17/1964	3	12347	06-01-2013	12/31/2016	Y
201210959	HUBER	mair	f	2/18/1964	4	12347	06-01-2013	12/31/2016	Y
201210960	BARLOW	m ire	f	2/19/1964	5	12347	06-01-2013	12/31/2016	Y
201210961	BOYLE	mair‚ad	f	2/20/1964	6	12347	06-01-2013	12/31/2016	Y
201210962	MCMAHON	mairead	f	2/21/1964	7	12345	06-01-2013	12/31/2013	Y
201210963	BUCKNER	mairenn	f	2/22/1964	1	12348	03-01-2013	12/31/2017	Y
201210964	ROCHA	m…iri	f	2/23/1964	2	12348	03-01-2013	12/31/2017	Y
201210965	PUCKETT	m ir¡n	f	2/24/1964	3	12348	03-01-2013	12/31/2017	Y
201210966	LANGLEY	mairt¡n	m	2/25/1964	4	12348	03-01-2013	12/31/2017	Y
201210967	KNOWLES	mairwen	f	2/26/1964	5	12348	03-01-2013	12/31/2017	Y
201210968	COOKE	maisie	f	2/27/1964	6	12348	03-01-2013	12/31/2013	Y
201210969	VELAZQUEZ	maite	f	2/28/1964	7	12348	03-01-2013	12/31/2017	Y
201210970	WHITLEY	maiti£	m	2/29/1964	1	12349	12-01-2012	12/31/2014	Y
201210971	NOEL	maitland	m	03-01-1964	2	12349	12-01-2012	12/31/2014	Y
201210972	VANG	maja	f	03-02-1964	3	12349	12-01-2012	12/31/2014	Y
201210973	SMITH	major	m	03-03-1964	4	12349	12-01-2012	12/31/2014	Y
201210974	JOHNSON	makaio	m	03-04-1964	5	12349	12-01-2012	12/31/2012	Y
201210975	WILLIAMS	makari	m	03-05-1964	6	12349	12-01-2012	12/31/2014	Y
201210976	JONES	makayla	f	03-06-1964	7	12349	12-01-2012	12/31/2014	Y
201210977	BROWN	makeda	f	03-07-1964	1	12350	09-01-2012	12/31/2015	Y
201210978	DAVIS	makenna	f	03-08-1964	2	12350	09-01-2012	12/31/2015	Y
201210979	MILLER	makenzie	f	03-09-1964	3	12350	09-01-2012	12/31/2015	Y
201210980	WILSON	makram	m	03-10-1964	4	12349	09-01-2012	12/31/2012	Y
201210981	MOORE	maksim	m	03-11-1964	5	12350	09-01-2012	12/31/2015	Y
201210982	TAYLOR	maksimilian	m	03-12-1964	6	12350	09-01-2012	12/31/2015	Y
201210983	ANDERSON	mala	f	3/13/1964	7	12350	09-01-2012	12/31/2015	Y
201210984	THOMAS	malachi	m	3/14/1964	1	12351	06-01-2012	12/31/2016	Y
201210985	JACKSON	malachy	m	3/15/1964	2	12351	06-01-2012	12/31/2016	Y
201210986	WHITE	malaika	f	3/16/1964	3	12351	06-01-2012	12/31/2016	Y
201210987	HARRIS	malak	f	3/17/1964	4	12351	06-01-2012	12/31/2016	Y
201210988	MARTIN	malakai	m	3/18/1964	5	12351	06-01-2012	12/31/2016	Y
201210989	THOMPSON	malamis	m	3/19/1964	7	12351	06-01-2012	12/31/2016	Y
201210990	GARCIA	malandra	f	3/20/1964	1	12352	03-01-2012	12/31/2017	Y
201210991	MARTINEZ	malati	f	3/21/1964	2	12352	03-01-2012	12/31/2017	Y
201210992	ROBINSON	malcolm	m	3/22/1964	3	12352	03-01-2012	12/31/2017	Y
201210993	CLARK	malcom	m	3/23/1964	4	12352	03-01-2012	12/31/2017	Y
201210994	RODRIGUEZ	maldwyn	m	3/24/1964	5	12352	03-01-2012	12/31/2011	Y
201210995	LEWIS	maleah	f	3/25/1964	6	12352	03-01-2012	12/31/2017	Y
201210996	LEE	maleko	m	3/26/1964	7	12352	03-01-2012	12/31/2017	Y
201210997	WALKER	malene	f	3/27/1964	1	12353	12-01-2011	12/31/2014	Y
201210998	HALL	malgorzata	f	3/28/1964	2	12353	12-01-2011	12/31/2014	Y
201210999	ALLEN	malia	f	3/29/1964	3	12353	12-01-2011	12/31/2014	Y
201211000	YOUNG	malie	f	3/30/1964	4	12353	12-01-2011	12/31/2014	Y
201211001	HERNANDEZ	malik	m	3/31/1964	5	12353	12-01-2011	12/31/2011	Y
201211002	KING	malika	f	04-01-1964	6	12353	12-01-2011	12/31/2014	Y
201211003	WRIGHT	malin	f	04-02-1964	7	12353	12-01-2011	12/31/2014	Y
201211004	LOPEZ	malina	f	04-03-1964	1	12354	09-01-2011	12/31/2015	Y
201211005	HILL	malinda	f	04-04-1964	2	12354	09-01-2011	12/31/2015	Y
201211006	SCOTT	malka	f	04-05-1964	3	12354	09-01-2011	12/31/2015	Y
201211007	GREEN	mallaidh	f	04-06-1964	4	12354	09-01-2011	12/31/2011	Y
201211008	ADAMS	mallory	m	04-07-1964	5	12354	09-01-2011	12/31/2015	Y
201211009	BAKER	mallt	f	04-08-1964	6	12354	09-01-2011	12/31/2011	Y
201211010	GONZALEZ	malone	m	04-09-1964	7	12354	09-01-2011	12/31/2015	Y
201211011	NELSON	malvina	f	04-10-1964	1	12345	01-01-2014	12/31/2014	Y
201211012	CARTER	malvolio	m	04-11-1964	2	12345	01-01-2014	12/31/2014	Y
201211013	MITCHELL	mamie	f	04-12-1964	3	12345	01-01-2014	12/31/2014	Y
201211014	PEREZ	manasseh	m	4/13/1964	4	12345	01-01-2014	12/31/2014	Y
201211015	ROBERTS	manasses	m	4/14/1964	5	12345	01-01-2014	12/31/2014	Y
201211016	TURNER	mandeep	m	4/15/1964	6	12345	01-01-2014	12/31/2014	Y
201211017	PHILLIPS	mandi	f	4/16/1964	7	12345	01-01-2014	12/31/2014	Y
201211018	CAMPBELL	mandy	f	4/17/1964	1	12346	09-01-2013	12/31/2015	Y
201211019	PARKER	manel	m	4/18/1964	2	12346	09-01-2013	12/31/2015	Y
201211020	EVANS	manfred	m	4/19/1964	3	12346	09-01-2013	12/31/2015	Y
201211021	EDWARDS	manfredo	m	4/20/1964	4	12346	09-01-2013	12/31/2015	Y
201211022	COLLINS	manfried	m	4/21/1964	5	12345	09-01-2013	12/31/2013	Y
201211023	STEWART	mani	m	4/22/1964	6	12345	09-01-2013	12/31/2013	Y
201211024	SANCHEZ	manish	m	4/23/1964	7	12346	09-01-2013	12/31/2015	Y
201211025	MORRIS	manjula	f	4/24/1964	1	12345	06-01-2013	12/31/2013	Y
201211026	ROGERS	manjusha	f	4/25/1964	2	12347	06-01-2013	12/31/2016	Y
201211027	REED	manley	m	4/26/1964	3	12347	06-01-2013	12/31/2016	Y
201211028	COOK	manlio	m	4/27/1964	4	12347	06-01-2013	12/31/2016	Y
201211029	MORGAN	mannix	m	4/28/1964	5	12347	06-01-2013	12/31/2016	Y
201211030	BELL	manny	m	4/29/1964	6	12347	06-01-2013	12/31/2016	Y
201211031	MURPHY	manoel	m	4/30/1964	7	12345	06-01-2013	12/31/2013	Y
201211032	BAILEY	manola	f	05-01-1964	1	12348	03-01-2013	12/31/2017	Y
201211033	RIVERA	manolo	m	05-02-1964	2	12348	03-01-2013	12/31/2017	Y
201211034	COOPER	manon	f	05-03-1964	3	12348	03-01-2013	12/31/2017	Y
201211035	RICHARDSON	mansel	m	05-04-1964	4	12348	03-01-2013	12/31/2017	Y
201211036	COX	mansoor	m	05-05-1964	5	12348	03-01-2013	12/31/2017	Y
201211037	HOWARD	mansur	m	05-06-1964	6	12348	03-01-2013	12/31/2013	Y
201211038	WARD	manu	m	05-07-1964	7	12348	03-01-2013	12/31/2017	Y
201211039	TORRES	manuel	m	05-08-1964	1	12349	12-01-2012	12/31/2014	Y
201211040	PETERSON	manuela	f	05-09-1964	2	12349	12-01-2012	12/31/2014	Y
201211041	GRAY	manus	m	05-10-1964	3	12349	12-01-2012	12/31/2014	Y
201211042	RAMIREZ	manya	f	05-11-1964	4	12349	12-01-2012	12/31/2014	Y
201211043	JAMES	maoilios	m	05-12-1964	5	12349	12-01-2012	12/31/2012	Y
201211044	WATSON	maquinna	m	5/13/1964	6	12349	12-01-2012	12/31/2014	Y
201211045	BROOKS	mara (1)	f	5/14/1964	7	12349	12-01-2012	12/31/2014	Y
201211046	KELLY	mara (2)	f	5/15/1964	1	12350	09-01-2012	12/31/2015	Y
201211047	SANDERS	marajha	f	5/16/1964	2	12350	09-01-2012	12/31/2015	Y
201211048	PRICE	maral	f	5/17/1964	3	12350	09-01-2012	12/31/2015	Y
201211049	BENNETT	maralyn	f	5/18/1964	4	12349	09-01-2012	12/31/2012	Y
201211050	WOOD	marc	m	5/19/1964	5	12350	09-01-2012	12/31/2015	Y
201211051	BARNES	marcel	m	5/20/1964	6	12350	09-01-2012	12/31/2015	Y
201211052	ROSS	marcela	f	5/21/1964	7	12350	09-01-2012	12/31/2015	Y
201211053	HENDERSON	marceli	m	5/22/1964	1	12351	06-01-2012	12/31/2016	Y
201211054	COLEMAN	marcelina	f	5/23/1964	2	12351	06-01-2012	12/31/2016	Y
201211055	JENKINS	marceline	f	5/24/1964	3	12351	06-01-2012	12/31/2016	Y
201211056	PERRY	marcelino	m	5/25/1964	4	12351	06-01-2012	12/31/2016	Y
201211057	POWELL	marcella	f	5/26/1964	5	12351	06-01-2012	12/31/2016	Y
201211058	LONG	marcelle	f	5/27/1964	7	12351	06-01-2012	12/31/2016	Y
201211059	PATTERSON	marcellette	f	5/28/1964	1	12352	03-01-2012	12/31/2017	Y
201211060	HUGHES	marcellin	m	5/29/1964	2	12352	03-01-2012	12/31/2017	Y
201211061	FLORES	marcelline	f	5/30/1964	3	12352	03-01-2012	12/31/2017	Y
201211062	WASHINGTON	marcellino	m	5/31/1964	4	12352	03-01-2012	12/31/2017	Y
201211063	BUTLER	marcello	m	06-01-1964	5	12352	03-01-2012	12/31/2011	Y
201211064	SIMMONS	marcellus	m	06-02-1964	6	12352	03-01-2012	12/31/2017	Y
201211065	FOSTER	marcelo	m	06-03-1964	7	12352	03-01-2012	12/31/2017	Y
201211066	GONZALES	marci	f	06-04-1964	1	12353	12-01-2011	12/31/2014	Y
201211067	BRYANT	marcia	f	06-05-1964	2	12353	12-01-2011	12/31/2014	Y
201211068	ALEXANDER	marcie	f	06-06-1964	3	12353	12-01-2011	12/31/2014	Y
201211069	RUSSELL	marcin	m	06-07-1964	4	12353	12-01-2011	12/31/2014	Y
201211070	GRIFFIN	marcio	m	06-08-1964	5	12353	12-01-2011	12/31/2011	Y
201211071	DIAZ	marco	m	06-09-1964	6	12353	12-01-2011	12/31/2014	Y
201211072	HAYES	marcos	m	06-10-1964	7	12353	12-01-2011	12/31/2014	Y
201211073	MYERS	marcus	m	06-11-1964	1	12354	09-01-2011	12/31/2015	Y
201211074	FORD	marcy	f	06-12-1964	2	12354	09-01-2011	12/31/2015	Y
201211075	HAMILTON	marduk	m	6/13/1964	3	12354	09-01-2011	12/31/2015	Y
201211076	GRAHAM	mared	f	6/14/1964	4	12354	09-01-2011	12/31/2011	Y
201211077	SULLIVAN	maredudd	m	6/15/1964	5	12354	09-01-2011	12/31/2015	Y
201211078	WALLACE	mareike	f	6/16/1964	6	12354	09-01-2011	12/31/2011	Y
201211079	WOODS	marek	m	6/17/1964	7	12354	09-01-2011	12/31/2015	Y
201211080	COLE	maresol	f	6/18/1964	1	12345	01-01-2014	12/31/2014	Y
201211081	WEST	marfa	f	6/19/1964	2	12345	01-01-2014	12/31/2014	Y
201211082	JORDAN	margaid	f	6/20/1964	3	12345	01-01-2014	12/31/2014	Y
201211083	OWENS	marganita	f	6/21/1964	4	12345	01-01-2014	12/31/2014	Y
201211084	REYNOLDS	margaret	f	6/22/1964	5	12345	01-01-2014	12/31/2014	Y
201211085	FISHER	margar‚ta	f	6/23/1964	6	12345	01-01-2014	12/31/2014	Y
201211086	ELLIS	margareta	f	6/24/1964	7	12345	01-01-2014	12/31/2014	Y
201211087	HARRISON	margarete	f	6/25/1964	1	12346	09-01-2013	12/31/2015	Y
201211088	GIBSON	margarethe	f	6/26/1964	2	12346	09-01-2013	12/31/2015	Y
201211089	MCDONALD	margaretta	f	6/27/1964	3	12346	09-01-2013	12/31/2015	Y
201211090	CRUZ	margarid	f	6/28/1964	4	12346	09-01-2013	12/31/2015	Y
201211091	MARSHALL	margarida	f	6/29/1964	5	12345	09-01-2013	12/31/2013	Y
201211092	ORTIZ	margarita	f	6/30/1964	6	12345	09-01-2013	12/31/2013	Y
201211093	GOMEZ	margaux	f	07-01-1964	7	12346	09-01-2013	12/31/2015	Y
201211094	MURRAY	marge	f	07-02-1964	1	12345	06-01-2013	12/31/2013	Y
201211095	FREEMAN	marged	f	07-03-1964	2	12347	06-01-2013	12/31/2016	Y
201211096	WELLS	margery	f	07-04-1964	3	12347	06-01-2013	12/31/2016	Y
201211097	WEBB	margh	m	07-05-1964	4	12347	06-01-2013	12/31/2016	Y
201211098	SIMPSON	margherita	f	07-06-1964	5	12347	06-01-2013	12/31/2016	Y
201211099	STEVENS	margie	f	07-07-1964	6	12347	06-01-2013	12/31/2016	Y
201211100	TUCKER	margit	f	07-08-1964	7	12345	06-01-2013	12/31/2013	Y
201211101	PORTER	margo	f	07-09-1964	1	12348	03-01-2013	12/31/2017	Y
201211102	HUNTER	margot	f	07-10-1964	2	12348	03-01-2013	12/31/2017	Y
201211103	HICKS	margr‚t	f	07-11-1964	3	12348	03-01-2013	12/31/2017	Y
201211104	CRAWFORD	margrethe	f	07-12-1964	4	12348	03-01-2013	12/31/2017	Y
201211105	HENRY	marguerite	f	7/13/1964	5	12348	03-01-2013	12/31/2017	Y
201211106	BOYD	mari	f	7/14/1964	6	12348	03-01-2013	12/31/2013	Y
201211107	MASON	m ria	f	7/15/1964	7	12348	03-01-2013	12/31/2017	Y
201211108	MORALES	mar¡a	f	7/16/1964	1	12349	12-01-2012	12/31/2014	Y
201211109	KENNEDY	maria	f	7/17/1964	2	12349	12-01-2012	12/31/2014	Y
201211110	WARREN	mariabella	f	7/18/1964	3	12349	12-01-2012	12/31/2014	Y
201211111	DIXON	mariah	f	7/19/1964	4	12349	12-01-2012	12/31/2014	Y
201211112	RAMOS	mariam	f	7/20/1964	5	12349	12-01-2012	12/31/2012	Y
201211113	REYES	mariamne	f	7/21/1964	6	12349	12-01-2012	12/31/2014	Y
201211114	BURNS	marian (1)	f	7/22/1964	7	12349	12-01-2012	12/31/2014	Y
201211115	GORDON	marian (2)	m	7/23/1964	1	12350	09-01-2012	12/31/2015	Y
201211116	SHAW	marian (3)	m	7/24/1964	2	12350	09-01-2012	12/31/2015	Y
201211117	HOLMES	mariana	f	7/25/1964	3	12350	09-01-2012	12/31/2015	Y
201211118	RICE	mariangela	f	7/26/1964	4	12349	09-01-2012	12/31/2012	Y
201211119	ROBERTSON	marianna	f	7/27/1964	5	12350	09-01-2012	12/31/2015	Y
201211120	HUNT	marianne (1)	f	7/28/1964	6	12350	09-01-2012	12/31/2015	Y
201211121	BLACK	marianne (2)	f	7/29/1964	7	12350	09-01-2012	12/31/2015	Y
201211122	DANIELS	mariano	m	7/30/1964	1	12351	06-01-2012	12/31/2016	Y
201211123	PALMER	marianus	m	7/31/1964	2	12351	06-01-2012	12/31/2016	Y
201211124	MILLS	maribel	f	08-01-1964	3	12351	06-01-2012	12/31/2016	Y
201211125	NICHOLS	marica	f	08-02-1964	4	12351	06-01-2012	12/31/2016	Y
201211126	GRANT	marie	f	08-03-1964	5	12351	06-01-2012	12/31/2016	Y
201211127	KNIGHT	marieke	f	08-04-1964	7	12351	06-01-2012	12/31/2016	Y
201211128	FERGUSON	mariel	f	08-05-1964	1	12352	03-01-2012	12/31/2017	Y
201211129	ROSE	mariele	f	08-06-1964	2	12352	03-01-2012	12/31/2017	Y
201211130	STONE	mariella	f	08-07-1964	3	12352	03-01-2012	12/31/2017	Y
201211131	HAWKINS	marielle	f	08-08-1964	4	12352	03-01-2012	12/31/2017	Y
201211132	DUNN	marietta	f	08-09-1964	5	12352	03-01-2012	12/31/2011	Y
201211133	PERKINS	mariette	f	08-10-1964	6	12352	03-01-2012	12/31/2017	Y
201211134	HUDSON	marigold	f	08-11-1964	7	12352	03-01-2012	12/31/2017	Y
201211135	SPENCER	marija	f	08-12-1964	1	12353	12-01-2011	12/31/2014	Y
201211136	GARDNER	marijan	m	8/13/1964	2	12353	12-01-2011	12/31/2014	Y
201211137	STEPHENS	marijana	f	8/14/1964	3	12353	12-01-2011	12/31/2014	Y
201211138	PAYNE	marijke	f	8/15/1964	4	12353	12-01-2011	12/31/2014	Y
201211139	PIERCE	marijona	f	8/16/1964	5	12353	12-01-2011	12/31/2011	Y
201211140	BERRY	marijse	f	8/17/1964	6	12353	12-01-2011	12/31/2014	Y
201211141	MATTHEWS	marika	f	8/18/1964	7	12353	12-01-2011	12/31/2014	Y
201211142	ARNOLD	mariko	f	8/19/1964	1	12354	09-01-2011	12/31/2015	Y
201211143	WAGNER	marilena	f	8/20/1964	2	12354	09-01-2011	12/31/2015	Y
201211144	WILLIS	marilene	f	8/21/1964	3	12354	09-01-2011	12/31/2015	Y
201211145	RAY	marilou	f	8/22/1964	4	12354	09-01-2011	12/31/2011	Y
201211146	WATKINS	marilyn	f	8/23/1964	5	12354	09-01-2011	12/31/2015	Y
201211147	OLSON	marilynn	f	8/24/1964	6	12354	09-01-2011	12/31/2011	Y
201211148	CARROLL	marin	m	8/25/1964	7	12354	09-01-2011	12/31/2015	Y
201211149	DUNCAN	marina	f	8/26/1964	1	12345	01-01-2014	12/31/2014	Y
201211150	SNYDER	marinda	f	8/27/1964	2	12345	01-01-2014	12/31/2014	Y
201211151	HART	marine	f	8/28/1964	3	12345	01-01-2014	12/31/2014	Y
201211152	CUNNINGHAM	marino	m	8/29/1964	4	12345	01-01-2014	12/31/2014	Y
201211153	BRADLEY	marinus	m	8/30/1964	5	12345	01-01-2014	12/31/2014	Y
201211154	LANE	mario	m	8/31/1964	6	12345	01-01-2014	12/31/2014	Y
201211155	ANDREWS	marion (1)	f	09-01-1964	7	12345	01-01-2014	12/31/2014	Y
201211156	RUIZ	marion (2)	m	09-02-1964	1	12346	09-01-2013	12/31/2015	Y
201211157	HARPER	maris	f	09-03-1964	2	12346	09-01-2013	12/31/2015	Y
201211158	FOX	marisa	f	09-04-1964	3	12346	09-01-2013	12/31/2015	Y
201211159	RILEY	marise	f	09-05-1964	4	12346	09-01-2013	12/31/2015	Y
201211160	ARMSTRONG	mariska	f	09-06-1964	5	12345	09-01-2013	12/31/2013	Y
201211161	CARPENTER	marisol	f	09-07-1964	6	12345	09-01-2013	12/31/2013	Y
201211162	WEAVER	marissa	f	09-08-1964	7	12346	09-01-2013	12/31/2015	Y
201211163	GREENE	marit	f	09-09-1964	1	12345	06-01-2013	12/31/2013	Y
201211164	LAWRENCE	marita	f	09-10-1964	2	12347	06-01-2013	12/31/2016	Y
201211165	ELLIOTT	maritza	f	09-11-1964	3	12347	06-01-2013	12/31/2016	Y
201211166	CHAVEZ	marius	m	09-12-1964	4	12347	06-01-2013	12/31/2016	Y
201211167	SIMS	mariusz	m	9/13/1964	5	12347	06-01-2013	12/31/2016	Y
201211168	AUSTIN	mariya	f	9/14/1964	6	12347	06-01-2013	12/31/2016	Y
201211169	PETERS	marja	f	9/15/1964	7	12345	06-01-2013	12/31/2013	Y
201211170	KELLEY	marjaana	f	9/16/1964	1	12348	03-01-2013	12/31/2017	Y
201211171	FRANKLIN	marjan	f	9/17/1964	2	12348	03-01-2013	12/31/2017	Y
201211172	LAWSON	marjani	f	9/18/1964	3	12348	03-01-2013	12/31/2017	Y
201211173	FIELDS	marje	f	9/19/1964	4	12348	03-01-2013	12/31/2017	Y
201211174	GUTIERREZ	marjeta	f	9/20/1964	5	12348	03-01-2013	12/31/2017	Y
201211175	RYAN	marjolaine	f	9/21/1964	6	12348	03-01-2013	12/31/2013	Y
201211176	SCHMIDT	marjorie	f	9/22/1964	7	12348	03-01-2013	12/31/2017	Y
201211177	CARR	marjory	f	9/23/1964	1	12349	12-01-2012	12/31/2014	Y
201211178	VASQUEZ	m rk	m	9/24/1964	2	12349	12-01-2012	12/31/2014	Y
201211179	CASTILLO	mark	m	9/25/1964	3	12349	12-01-2012	12/31/2014	Y
201211180	WHEELER	mark‚ta	f	9/26/1964	4	12349	12-01-2012	12/31/2014	Y
201211181	CHAPMAN	marketta	f	9/27/1964	5	12349	12-01-2012	12/31/2012	Y
201211182	OLIVER	markku	m	9/28/1964	6	12349	12-01-2012	12/31/2014	Y
201211183	MONTGOMERY	marko	m	9/29/1964	7	12349	12-01-2012	12/31/2014	Y
201211184	RICHARDS	markus	m	9/30/1964	1	12350	09-01-2012	12/31/2015	Y
201211185	WILLIAMSON	marla	f	10-01-1964	2	12350	09-01-2012	12/31/2015	Y
201211186	JOHNSTON	marlee	f	10-02-1964	3	12350	09-01-2012	12/31/2015	Y
201211187	BANKS	marlen	m	10-03-1964	4	12349	09-01-2012	12/31/2012	Y
201211188	MEYER	marlena	f	10-04-1964	5	12350	09-01-2012	12/31/2015	Y
201211189	BISHOP	marlene	f	10-05-1964	6	12350	09-01-2012	12/31/2015	Y
201211190	MCCOY	marley	m	10-06-1964	7	12350	09-01-2012	12/31/2015	Y
201211191	HOWELL	marlin	m	10-07-1964	1	12351	06-01-2012	12/31/2016	Y
201211192	ALVAREZ	marlon	m	10-08-1964	2	12351	06-01-2012	12/31/2016	Y
201211193	MORRISON	marlowe	m	10-09-1964	3	12351	06-01-2012	12/31/2016	Y
201211194	HANSEN	marly	m	10-10-1964	4	12351	06-01-2012	12/31/2016	Y
201211195	FERNANDEZ	marlyn	f	10-11-1964	5	12351	06-01-2012	12/31/2016	Y
201211196	GARZA	marmaduke	m	10-12-1964	7	12351	06-01-2012	12/31/2016	Y
201211197	HARVEY	marna	f	10/13/1964	1	12352	03-01-2012	12/31/2017	Y
201211198	LITTLE	marni	f	10/14/1964	2	12352	03-01-2012	12/31/2017	Y
201211199	BURTON	marnie (1)	f	10/15/1964	3	12352	03-01-2012	12/31/2017	Y
201211200	STANLEY	marnie (2)	f	10/16/1964	4	12352	03-01-2012	12/31/2017	Y
201211201	NGUYEN	marquis	m	10/17/1964	5	12352	03-01-2012	12/31/2011	Y
201211202	GEORGE	marquise	m	10/18/1964	6	12352	03-01-2012	12/31/2017	Y
201211203	JACOBS	marquita	f	10/19/1964	7	12352	03-01-2012	12/31/2017	Y
201211204	REID	mars	m	10/20/1964	1	12353	12-01-2011	12/31/2014	Y
201211205	KIM	marsaili	f	10/21/1964	2	12353	12-01-2011	12/31/2014	Y
201211206	FULLER	marsha	f	10/22/1964	3	12353	12-01-2011	12/31/2014	Y
201211207	LYNCH	marshal	m	10/23/1964	4	12353	12-01-2011	12/31/2014	Y
201211208	DEAN	marshall	m	10/24/1964	5	12353	12-01-2011	12/31/2011	Y
201211209	GILBERT	marshan	f	10/25/1964	6	12353	12-01-2011	12/31/2014	Y
201211210	GARRETT	m rta	f	10/26/1964	7	12353	12-01-2011	12/31/2014	Y
201211211	ROMERO	m„rta	f	10/27/1964	1	12354	09-01-2011	12/31/2015	Y
201211212	WELCH	marta	f	10/28/1964	2	12354	09-01-2011	12/31/2015	Y
201211213	LARSON	m†rten	m	10/29/1964	3	12354	09-01-2011	12/31/2015	Y
201211214	FRAZIER	marten	m	10/30/1964	4	12354	09-01-2011	12/31/2011	Y
201211215	BURKE	martha	f	10/31/1964	5	12354	09-01-2011	12/31/2015	Y
